Appl_No,Appl_Type,Ingredient,Dosage,Form,Route,Trade_Name,Strength,Product_No,Exclusivity_Code,Exclusivity_Date
217513,N,TRAMETINIB DIMETHYL SULFOXIDE,,,ORAL,MEKINIST,NOVARTIS,1,ODE-428,2030-03-16
217514,N,DABRAFENIB MESYLATE,TABLET,FOR SUSPENSION,ORAL,TAFINLAR,NOVARTIS,1,NP,2026-03-16
217514,N,DABRAFENIB MESYLATE,TABLET,FOR SUSPENSION,ORAL,TAFINLAR,NOVARTIS,1,ODE-428,2030-03-16
217564,N,FRUQUINTINIB,,,ORAL,FRUZAQLA,TAKEDA PHARMS USA,1,NCE,2028-11-08
217564,N,FRUQUINTINIB,,,ORAL,FRUZAQLA,TAKEDA PHARMS USA,2,NCE,2028-11-08
217581,N,CRIZOTINIB,CAPSULE,PELLETS,ORAL,XALKORI,PF PRISM CV,1,I-897,2025-07-14
217581,N,CRIZOTINIB,CAPSULE,PELLETS,ORAL,XALKORI,PF PRISM CV,2,I-897,2025-07-14
217581,N,CRIZOTINIB,CAPSULE,PELLETS,ORAL,XALKORI,PF PRISM CV,3,I-897,2025-07-14
217603,N,LOTILANER,,,OPHTHALMIC,XDEMVY,TARSUS,1,NCE,2028-07-24
217639,N,ELACESTRANT HYDROCHLORIDE,,,ORAL,ORSERDU,STEMLINE THERAP,1,NCE,2028-01-27
217639,N,ELACESTRANT HYDROCHLORIDE,,,ORAL,ORSERDU,STEMLINE THERAP,2,NCE,2028-01-27
217660,N,"ELEXACAFTOR, IVACAFTOR, TEZACAFTOR; IVACAFTOR",,,ORAL,TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,1,M-313,2027-12-20
217660,N,"ELEXACAFTOR, IVACAFTOR, TEZACAFTOR; IVACAFTOR",,,ORAL,TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,1,NP,2026-04-26
217660,N,"ELEXACAFTOR, IVACAFTOR, TEZACAFTOR; IVACAFTOR",,,ORAL,TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,1,ODE-433,2030-04-26
217660,N,"ELEXACAFTOR, IVACAFTOR, TEZACAFTOR; IVACAFTOR",,,ORAL,TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,1,ODE-512,2031-12-20
217660,N,"ELEXACAFTOR, IVACAFTOR, TEZACAFTOR; IVACAFTOR",,,ORAL,TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,2,NP,2026-04-26
217660,N,"ELEXACAFTOR, IVACAFTOR, TEZACAFTOR; IVACAFTOR",,,ORAL,TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,2,ODE-433,2030-04-26
217660,N,"ELEXACAFTOR, IVACAFTOR, TEZACAFTOR; IVACAFTOR",,,ORAL,TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,2,ODE-512,2031-12-20
217677,N,NIROGACESTAT HYDROBROMIDE,,,ORAL,OGSIVEO,SPRINGWORKS,1,NCE,2028-11-27
217677,N,NIROGACESTAT HYDROBROMIDE,,,ORAL,OGSIVEO,SPRINGWORKS,1,ODE-452,2030-11-27
217677,N,NIROGACESTAT HYDROBROMIDE,,,ORAL,OGSIVEO,SPRINGWORKS,2,NCE,2028-11-27
217677,N,NIROGACESTAT HYDROBROMIDE,,,ORAL,OGSIVEO,SPRINGWORKS,2,ODE*,2030-11-27
217677,N,NIROGACESTAT HYDROBROMIDE,,,ORAL,OGSIVEO,SPRINGWORKS,3,NCE,2028-11-27
217677,N,NIROGACESTAT HYDROBROMIDE,,,ORAL,OGSIVEO,SPRINGWORKS,3,ODE*,2030-11-27
217686,N,APROCITENTAN,,,ORAL,TRYVIO,IDORSIA,1,NCE,2029-03-22
217700,N,TOVORAFENIB,,,ORAL,OJEMDA,DAY ONE BIOPHARMS,1,NCE,2029-04-23
217700,N,TOVORAFENIB,,,ORAL,OJEMDA,DAY ONE BIOPHARMS,1,ODE-478,2031-04-23
217721,A,EPHEDRINE SULFATE,,,INTRAVENOUS,EPHEDRINE SULFATE,HIKMA,1,CGT,2025-06-18
217729,N,BOSUTINIB MONOHYDRATE,,,ORAL,BOSULIF,PF PRISM CV,1,NP,2026-09-26
217729,N,BOSUTINIB MONOHYDRATE,,,ORAL,BOSULIF,PF PRISM CV,1,ODE-444,2030-09-26
217729,N,BOSUTINIB MONOHYDRATE,,,ORAL,BOSULIF,PF PRISM CV,2,NP,2026-09-26
217729,N,BOSUTINIB MONOHYDRATE,,,ORAL,BOSULIF,PF PRISM CV,2,ODE-444,2030-09-26
217759,N,LENIOLISIB PHOSPHATE,,,ORAL,JOENJA,PHARMING,1,NCE,2028-03-24
217759,N,LENIOLISIB PHOSPHATE,,,ORAL,JOENJA,PHARMING,1,ODE-430,2030-03-24
217779,N,IMETELSTAT SODIUM,,,INTRAVENOUS,RYTELO,GERON,1,ODE-482,2031-06-06
217779,N,IMETELSTAT SODIUM,,,INTRAVENOUS,RYTELO,GERON,2,ODE-482,2031-06-06
217785,N,RESMETIROM,,,ORAL,REZDIFFRA,MADRIGAL,1,NCE,2029-03-14
217785,N,RESMETIROM,,,ORAL,REZDIFFRA,MADRIGAL,2,NCE,2029-03-14
217785,N,RESMETIROM,,,ORAL,REZDIFFRA,MADRIGAL,3,NCE,2029-03-14
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,1,I-958,2027-12-20
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,1,M-82,2027-10-18
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,1,NCE,2027-05-13
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,1,NP,2026-11-08
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,2,I-958,2027-12-20
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,2,M-82,2027-10-18
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,2,NCE,2027-05-13
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,2,NP,2026-11-08
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,3,I-958,2027-12-20
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,3,M-82,2027-10-18
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,3,NCE,2027-05-13
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,3,NP,2026-11-08
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,4,I-958,2027-12-20
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,4,M-82,2027-10-18
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,4,NCE,2027-05-13
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,4,NP,2026-11-08
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,5,I-958,2027-12-20
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,5,M-82,2027-10-18
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,5,NCE,2027-05-13
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,5,NP,2026-11-08
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,6,I-958,2027-12-20
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,6,M-82,2027-10-18
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,6,NCE,2027-05-13
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,6,NP,2026-11-08
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,7,I-958,2027-12-20
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,7,M-82,2027-10-18
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,7,NCE,2027-05-13
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,8,I-958,2027-12-20
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,8,M-82,2027-10-18
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,8,NCE,2027-05-13
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,9,I-958,2027-12-20
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,9,M-82,2027-10-18
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,9,NCE,2027-05-13
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,10,I-958,2027-12-20
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,10,M-82,2027-10-18
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,10,NCE,2027-05-13
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,11,I-958,2027-12-20
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,11,M-82,2027-10-18
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,11,NCE,2027-05-13
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,12,I-958,2027-12-20
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,12,M-82,2027-10-18
217806,N,TIRZEPATIDE,,,SUBCUTANEOUS,ZEPBOUND,ELI LILLY AND CO,12,NCE,2027-05-13
217836,N,PILOCARPINE HYDROCHLORIDE,,,OPHTHALMIC,QLOSI,ORASIS PHARMS,1,NP,2026-10-17
217865,N,GIVINOSTAT HYDROCHLORIDE,,,ORAL,DUVYZAT,ITALFARMACO SPA,1,NCE,2029-03-21
217865,N,GIVINOSTAT HYDROCHLORIDE,,,ORAL,DUVYZAT,ITALFARMACO SPA,1,ODE-473,2031-03-21
217887,A,CIPROFLOXACIN HYDROCHLORIDE,,,OTIC,CIPROFLOXACIN HYDROCHLORIDE,IDENTIRX,1,CGT,2025-06-11
217899,N,SELADELPAR LYSINE,,,ORAL,LIVDELZI,GILEAD SCIENCES INC,1,NCE,2029-08-14
217899,N,SELADELPAR LYSINE,,,ORAL,LIVDELZI,GILEAD SCIENCES INC,1,ODE-486,2031-08-14
217900,N,DEURUXOLITINIB PHOSPHATE,,,ORAL,LEQSELVI,SUN PHARM INDS INC,1,NCE,2029-07-25
217906,N,AVIBACTAM SODIUM; AZTREONAM,,,INTRAVENOUS,EMBLAVEO,ABBVIE,1,NP,2028-02-07
217914,A,LACTULOSE,,,ORAL,LACTULOSE,PAI HOLDINGS,1,CGT,2025-09-13
217914,A,LACTULOSE,,,ORAL,LACTULOSE,PAI HOLDINGS,2,CGT,2025-09-13
217933,N,ILOPROST,,,INTRAVENOUS,AURLUMYN,BTG INTL,1,NP,2027-02-13
217933,N,ILOPROST,,,INTRAVENOUS,AURLUMYN,BTG INTL,1,ODE-465,2031-02-13
218010,N,TRAVOPROST,,,INTRACAMERAL,IDOSE TR,GLAUKOS,1,NP,2026-12-13
218033,N,TOVORAFENIB,,,ORAL,OJEMDA,DAY ONE BIOPHARMS,1,NCE,2029-04-23
218033,N,TOVORAFENIB,,,ORAL,OJEMDA,DAY ONE BIOPHARMS,1,ODE-478,2031-04-23
218037,N,DANICOPAN,,,ORAL,VOYDEYA,ALEXION PHARMS INC,1,NCE,2029-03-29
218037,N,DANICOPAN,,,ORAL,VOYDEYA,ALEXION PHARMS INC,1,ODE-476,2031-03-29
218037,N,DANICOPAN,,,ORAL,VOYDEYA,ALEXION PHARMS INC,2,NCE,2029-03-29
218037,N,DANICOPAN,,,ORAL,VOYDEYA,ALEXION PHARMS INC,2,ODE-476,2031-03-29
218112,A,DEXMEDETOMIDINE HYDROCHLORIDE,,,INTRAVENOUS,DEXMEDETOMIDINE HYDROCHLORIDE,SOMERSET,1,CGT,2025-03-30
218112,A,DEXMEDETOMIDINE HYDROCHLORIDE,,,INTRAVENOUS,DEXMEDETOMIDINE HYDROCHLORIDE,SOMERSET,2,CGT,2025-03-30
218158,N,CLOBETASOL PROPIONATE,,,OPHTHALMIC,CLOBETASOL PROPIONATE,FORMOSA,1,NP,2027-03-04
218160,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,M-311,2027-09-27
218160,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,M-312,2027-09-27
218160,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,1,NCE,2025-05-08
218160,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,M-311,2027-09-27
218160,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,M-312,2027-09-27
218160,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,2,NCE,2025-05-08
218160,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,3,M-311,2027-09-27
218160,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,3,M-312,2027-09-27
218160,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,3,NCE,2025-05-08
218160,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,4,M-311,2027-09-27
218160,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,4,M-312,2027-09-27
218160,N,SELPERCATINIB,,,ORAL,RETEVMO,ELI LILLY AND CO,4,NCE,2025-05-08
218171,N,ENSARTINIB HYDROCHLORIDE,,,ORAL,ENSACOVE,XCOVERY,1,NCE,2029-12-18
218171,N,ENSARTINIB HYDROCHLORIDE,,,ORAL,ENSACOVE,XCOVERY,2,NCE,2029-12-18
218197,N,CAPIVASERTIB,,,ORAL,TRUQAP,ASTRAZENECA,1,NCE,2028-11-16
218197,N,CAPIVASERTIB,,,ORAL,TRUQAP,ASTRAZENECA,2,NCE,2028-11-16
218201,N,COPPER,,,INTRAUTERINE,MIUDELLA,SEBELA WOMENS HLTH,1,NP,2028-02-24
218213,N,REPOTRECTINIB,,,ORAL,AUGTYRO,BRISTOL,1,NCE,2028-11-15
218213,N,REPOTRECTINIB,,,ORAL,AUGTYRO,BRISTOL,1,ODE-455,2030-11-15
218213,N,REPOTRECTINIB,,,ORAL,AUGTYRO,BRISTOL,1,ODE-483,2031-06-13
218213,N,REPOTRECTINIB,,,ORAL,AUGTYRO,BRISTOL,2,NCE,2028-11-15
218213,N,REPOTRECTINIB,,,ORAL,AUGTYRO,BRISTOL,2,ODE*,2030-11-15
218213,N,REPOTRECTINIB,,,ORAL,AUGTYRO,BRISTOL,2,ODE-483,2031-06-13
218230,N,GEPOTIDACIN MESYLATE,,,ORAL,BLUJEPA,GLAXOSMITHKLINE,1,NCE,2030-03-25
218275,N,CEFTOBIPROLE MEDOCARIL SODIUM,,,INTRAVENOUS,ZEVTERA,ISTX,1,NCE,2029-04-03
218276,N,IPTACOPAN HYDROCHLORIDE,,,ORAL,FABHALTA,NOVARTIS,1,I-949,2027-08-07
218276,N,IPTACOPAN HYDROCHLORIDE,,,ORAL,FABHALTA,NOVARTIS,1,I-963,2028-03-20
218276,N,IPTACOPAN HYDROCHLORIDE,,,ORAL,FABHALTA,NOVARTIS,1,NCE,2028-12-05
218276,N,IPTACOPAN HYDROCHLORIDE,,,ORAL,FABHALTA,NOVARTIS,1,ODE-456,2030-12-05
218347,N,UPADACITINIB,,,ORAL,RINVOQ LQ,ABBVIE,1,NP,2027-04-26
218347,N,UPADACITINIB,,,ORAL,RINVOQ LQ,ABBVIE,1,ODE-481,2031-04-26
218390,N,VALBENAZINE TOSYLATE,,,ORAL,INGREZZA SPRINKLE,NEUROCRINE,1,I-925,2026-08-18
218390,N,VALBENAZINE TOSYLATE,,,ORAL,INGREZZA SPRINKLE,NEUROCRINE,2,I-925,2026-08-18
218390,N,VALBENAZINE TOSYLATE,,,ORAL,INGREZZA SPRINKLE,NEUROCRINE,3,I-925,2026-08-18
218490,N,MACITENTAN; TADALAFIL,,,ORAL,OPSYNVI,ACTELION,1,NP,2027-03-22
218490,N,MACITENTAN; TADALAFIL,,,ORAL,OPSYNVI,ACTELION,1,ODE-475,2031-03-22
218490,N,MACITENTAN; TADALAFIL,,,ORAL,OPSYNVI,ACTELION,2,NP,2027-03-22
218490,N,MACITENTAN; TADALAFIL,,,ORAL,OPSYNVI,ACTELION,2,ODE-475,2031-03-22
218492,A,PRUCALOPRIDE SUCCINATE,,,ORAL,PRUCALOPRIDE SUCCINATE,NOVITIUM PHARMA,1,CGT,2025-06-24
218492,A,PRUCALOPRIDE SUCCINATE,,,ORAL,PRUCALOPRIDE SUCCINATE,NOVITIUM PHARMA,2,CGT,2025-06-24
218550,N,ENTRECTINIB,,,ORAL,ROZLYTREK,GENENTECH INC,1,NP,2026-10-20
218550,N,ENTRECTINIB,,,ORAL,ROZLYTREK,GENENTECH INC,1,ODE*,2026-08-15
218550,N,ENTRECTINIB,,,ORAL,ROZLYTREK,GENENTECH INC,1,ODE*,2026-08-15
218550,N,ENTRECTINIB,,,ORAL,ROZLYTREK,GENENTECH INC,1,ODE-448,2030-10-20
218590,N,NALMEFENE HYDROCHLORIDE,,,"INTRAMUSCULAR, SUBCUTANEOUS",ZURNAI (AUTOINJECTOR),PURDUE PHARMA LP,1,NP,2027-08-07
218613,A,LOFEXIDINE HYDROCHLORIDE,,,ORAL,LOFEXIDINE HYDROCHLORIDE,INDOCO,1,CGT,2025-02-24
218709,N,MAVORIXAFOR,,,ORAL,XOLREMDI,X4 PHARMS,1,NCE,2029-04-26
218709,N,MAVORIXAFOR,,,ORAL,XOLREMDI,X4 PHARMS,1,ODE-480,2031-04-26
218718,N,ETHINYL ESTRADIOL; NORETHINDRONE ACETATE,TABLET,ORALLY DISINTEGRATING,ORAL,FEMLYV,MILLICENT PR,1,NP,2027-07-22
218730,N,DEUTIVACAFTOR; TEZACAFTOR; VANZACAFTOR CALCIUM,,,ORAL,ALYFTREK,VERTEX PHARMS INC,1,NCE,2029-12-20
218730,N,DEUTIVACAFTOR; TEZACAFTOR; VANZACAFTOR CALCIUM,,,ORAL,ALYFTREK,VERTEX PHARMS INC,2,NCE,2029-12-20
218784,N,VORASIDENIB,,,ORAL,VORANIGO,SERVIER,1,NCE,2029-08-06
218784,N,VORASIDENIB,,,ORAL,VORANIGO,SERVIER,1,ODE-491,2031-08-06
218784,N,VORASIDENIB,,,ORAL,VORANIGO,SERVIER,2,NCE,2029-08-06
218784,N,VORASIDENIB,,,ORAL,VORANIGO,SERVIER,2,ODE-491,2031-08-06
218808,N,CRINECERFONT,,,ORAL,CRENESSITY,NEUROCRINE,1,NCE,2029-12-13
218808,N,CRINECERFONT,,,ORAL,CRENESSITY,NEUROCRINE,1,ODE-503,2031-12-13
218808,N,CRINECERFONT,,,ORAL,CRENESSITY,NEUROCRINE,2,NCE,2029-12-13
218808,N,CRINECERFONT,,,ORAL,CRENESSITY,NEUROCRINE,2,ODE-503,2031-12-13
218808,N,CRINECERFONT,,,ORAL,CRENESSITY,NEUROCRINE,3,NCE,2029-12-13
218808,N,CRINECERFONT,,,ORAL,CRENESSITY,NEUROCRINE,3,ODE-503,2031-12-13
218817,A,CEPHALEXIN,,,ORAL,CEPHALEXIN,AUROBINDO PHARMA LTD,1,CGT,2025-04-09
218817,A,CEPHALEXIN,,,ORAL,CEPHALEXIN,AUROBINDO PHARMA LTD,2,CGT,2025-04-09
218820,N,CRINECERFONT,,,ORAL,CRENESSITY,NEUROCRINE,1,NCE,2029-12-13
218820,N,CRINECERFONT,,,ORAL,CRENESSITY,NEUROCRINE,1,ODE-503,2031-12-13
218860,N,ELAFIBRANOR,,,ORAL,IQIRVO,IPSEN,1,NCE,2029-06-10
218860,N,ELAFIBRANOR,,,ORAL,IQIRVO,IPSEN,1,ODE-486,2031-06-10
218871,A,MESNA,,,ORAL,MESNA,RICONPHARMA LLC,1,CGT,2025-07-13
218944,N,REVUMENIB CITRATE,,,ORAL,REVUFORJ,SYNDAX,1,NCE,2029-11-15
218944,N,REVUMENIB CITRATE,,,ORAL,REVUFORJ,SYNDAX,1,ODE-502,2031-11-15
218944,N,REVUMENIB CITRATE,,,ORAL,REVUFORJ,SYNDAX,1,ODE-504,2031-11-15
218944,N,REVUMENIB CITRATE,,,ORAL,REVUFORJ,SYNDAX,1,ODE-505,2031-11-15
218944,N,REVUMENIB CITRATE,,,ORAL,REVUFORJ,SYNDAX,2,NCE,2029-11-15
218944,N,REVUMENIB CITRATE,,,ORAL,REVUFORJ,SYNDAX,2,ODE-502,2031-11-15
218944,N,REVUMENIB CITRATE,,,ORAL,REVUFORJ,SYNDAX,2,ODE-504,2031-11-15
218944,N,REVUMENIB CITRATE,,,ORAL,REVUFORJ,SYNDAX,2,ODE-505,2031-11-15
218944,N,REVUMENIB CITRATE,,,ORAL,REVUFORJ,SYNDAX,3,NCE,2029-11-15
218944,N,REVUMENIB CITRATE,,,ORAL,REVUFORJ,SYNDAX,3,ODE-502,2031-11-15
218944,N,REVUMENIB CITRATE,,,ORAL,REVUFORJ,SYNDAX,3,ODE-504,2031-11-15
218944,N,REVUMENIB CITRATE,,,ORAL,REVUFORJ,SYNDAX,3,ODE-505,2031-11-15
219008,N,LAZERTINIB MESYLATE,,,ORAL,LAZCLUZE,JANSSEN BIOTECH,1,NCE,2029-08-19
219008,N,LAZERTINIB MESYLATE,,,ORAL,LAZCLUZE,JANSSEN BIOTECH,2,NCE,2029-08-19
219015,N,MINOCYCLINE HYDROCHLORIDE,CAPSULE,EXTENDED RELEASE,ORAL,EMROSI,JOURNEY,1,NP,2027-11-01
219019,N,FITUSIRAN SODIUM,,,SUBCUTANEOUS,QFITLIA,GENZYME CORP,1,NCE,2030-03-28
219019,N,FITUSIRAN SODIUM,,,SUBCUTANEOUS,QFITLIA,GENZYME CORP,1,ODE-510,2032-03-28
219019,N,FITUSIRAN SODIUM,,,SUBCUTANEOUS,QFITLIA,GENZYME CORP,1,ODE-511,2032-03-28
219019,N,FITUSIRAN SODIUM,,,SUBCUTANEOUS,QFITLIA,GENZYME CORP,2,NCE,2030-03-28
219019,N,FITUSIRAN SODIUM,,,SUBCUTANEOUS,QFITLIA,GENZYME CORP,2,ODE-510,2032-03-28
219019,N,FITUSIRAN SODIUM,,,SUBCUTANEOUS,QFITLIA,GENZYME CORP,2,ODE-511,2032-03-28
219104,N,LETERMOVIR,,,ORAL,PREVYMIS,MSD,1,NP,2027-08-30
219104,N,LETERMOVIR,,,ORAL,PREVYMIS,MSD,1,ODE*,2030-06-05
219104,N,LETERMOVIR,,,ORAL,PREVYMIS,MSD,1,ODE-495,2031-08-30
219104,N,LETERMOVIR,,,ORAL,PREVYMIS,MSD,1,ODE-497,2031-08-30
219104,N,LETERMOVIR,,,ORAL,PREVYMIS,MSD,2,NP,2027-08-30
219104,N,LETERMOVIR,,,ORAL,PREVYMIS,MSD,2,ODE*,2030-06-05
219104,N,LETERMOVIR,,,ORAL,PREVYMIS,MSD,2,ODE-495,2031-08-30
219104,N,LETERMOVIR,,,ORAL,PREVYMIS,MSD,2,ODE-497,2031-08-30
219132,N,LEVACETYLLEUCINE,,,ORAL,AQNEURSA,INTRABIO,1,NCE,2029-09-24
219132,N,LEVACETYLLEUCINE,,,ORAL,AQNEURSA,INTRABIO,1,ODE-498,2031-09-24
219208,N,ATRASENTAN HYDROCHLORIDE,,,ORAL,VANRAFIA,NOVARTIS,1,NCE,2030-04-02
219209,N,SUZETRIGINE,,,ORAL,JOURNAVX,VERTEX PHARMS INC,1,NCE,2030-01-30
219239,A,EPINEPHRINE,,,"INTRAMUSCULAR, INTRAVENOUS, SUBCUTANEOUS",EPINEPHRINE,GLAND,1,CGT,2025-09-03
219249,N,INAVOLISIB,,,ORAL,ITOVEBI,GENENTECH INC,1,NCE,2029-10-10
219249,N,INAVOLISIB,,,ORAL,ITOVEBI,GENENTECH INC,2,NCE,2029-10-10
219285,N,RISDIPLAM,,,ORAL,EVRYSDI,GENENTECH INC,1,M-270,2026-10-03
219285,N,RISDIPLAM,,,ORAL,EVRYSDI,GENENTECH INC,1,NCE,2025-08-07
219304,N,VIMSELTINIB,,,ORAL,ROMVIMZA,DECIPHERA PHARMS,1,NCE,2030-02-14
219304,N,VIMSELTINIB,,,ORAL,ROMVIMZA,DECIPHERA PHARMS,2,NCE,2030-02-14
219304,N,VIMSELTINIB,,,ORAL,ROMVIMZA,DECIPHERA PHARMS,3,NCE,2030-02-14
219379,N,MIRDAMETINIB,TABLET,FOR SUSPENSION,ORAL,GOMEKLI,SPRINGWORKS,1,NCE,2030-02-11
219379,N,MIRDAMETINIB,TABLET,FOR SUSPENSION,ORAL,GOMEKLI,SPRINGWORKS,1,ODE-488,2032-02-11
219389,N,MIRDAMETINIB,,,ORAL,GOMEKLI,SPRINGWORKS,1,NCE,2030-02-11
219389,N,MIRDAMETINIB,,,ORAL,GOMEKLI,SPRINGWORKS,1,ODE-488,2032-02-11
219389,N,MIRDAMETINIB,,,ORAL,GOMEKLI,SPRINGWORKS,2,NCE,2030-02-11
219389,N,MIRDAMETINIB,,,ORAL,GOMEKLI,SPRINGWORKS,2,ODE-488,2032-02-11
219488,N,CHENODIOL,,,ORAL,CTEXLI,MIRUM,1,NP,2028-02-21
212477,N,LEDIPASVIR; SOFOSBUVIR,,,ORAL,HARVONI,GILEAD SCIENCES INC,1,ODE-262,2026-08-28
212477,N,LEDIPASVIR; SOFOSBUVIR,,,ORAL,HARVONI,GILEAD SCIENCES INC,1,ODE-263,2026-08-28
212477,N,LEDIPASVIR; SOFOSBUVIR,,,ORAL,HARVONI,GILEAD SCIENCES INC,1,ODE-264,2026-08-28
212477,N,LEDIPASVIR; SOFOSBUVIR,,,ORAL,HARVONI,GILEAD SCIENCES INC,2,ODE-262,2026-08-28
212477,N,LEDIPASVIR; SOFOSBUVIR,,,ORAL,HARVONI,GILEAD SCIENCES INC,2,ODE-263,2026-08-28
212477,N,LEDIPASVIR; SOFOSBUVIR,,,ORAL,HARVONI,GILEAD SCIENCES INC,2,ODE-264,2026-08-28
207500,N,ISAVUCONAZONIUM SULFATE,,,ORAL,CRESEMBA,ASTELLAS,1,PED,2022-09-06
207501,N,ISAVUCONAZONIUM SULFATE,,,INTRAVENOUS,CRESEMBA,ASTELLAS,1,PED,2022-09-06
207500,N,ISAVUCONAZONIUM SULFATE,,,ORAL,CRESEMBA,ASTELLAS,1,PED,2020-09-06
207501,N,ISAVUCONAZONIUM SULFATE,,,INTRAVENOUS,CRESEMBA,ASTELLAS,1,PED,2020-09-06
